sleep_id,sleep_score_id,data_source,score_utc_offset,score_time,overall_score,duration_score,composition_score,revitalization_score,sleep_time_minutes,deep_sleep_minutes,rem_sleep_percent,resting_heart_rate,sleep_goal_minutes,waso_count_long_wakes,waso_count_all_wake_time,restlessness_normalized,hr_below_resting_hr,sleep_score_created,sleep_score_last_updated
2630957258368521424,2604706931653398800,DERIVED,+02:00,2026-06-03 08:51:00+0000,83.930316654106392,-1,-1,-1,366,95,25.29960053262317,54,480,1.1666666666666667,5,0.1077127659574468,0.86081609837898265,2026-06-04 11:12:43+0000,2026-06-04 11:12:43+0000
2890639308703563736,1627328135012909472,DERIVED,+02:00,2026-05-31 08:35:00+0000,84.655659994441777,-1,-1,-1,422,103,22.620380739081746,54,480,2.833333333333333,17,0.098434004474272932,0.70178458193676962,2026-06-02 14:41:56+0000,2026-06-02 14:41:56+0000
3076710906348689280,2876141174687357968,DERIVED,+02:00,2026-06-06 07:55:00+0000,77.484839018992488,-1,-1,-1,408,97,19.586507072905331,57,480,13.333333333333336,47,0.0967391304347826,0.67145891194249308,2026-06-06 08:02:11+0000,2026-06-06 08:02:11+0000
3124507983529713976,5604913230418274976,DERIVED,+02:00,2026-06-07 08:46:30+0000,72.180058168828,-1,-1,-1,403,70,15.119916579770594,56,480,15.333333333333334,67,0.11887382690302398,0.78852886405959033,2026-06-08 12:12:25+0000,2026-06-08 12:12:25+0000
3542625428587421328,3328554362534294024,DERIVED,+02:00,2026-06-05 06:00:00+0000,75.120257292777637,-1,-1,-1,301,100,18.83614088820827,56,480,2.666666666666667,20,0.062691131498470942,0.74790528233151188,2026-06-05 10:05:35+0000,2026-06-05 10:05:35+0000
3821831329918547336,7342294978498693960,DERIVED,+02:00,2026-05-12 06:45:00+0000,83.757809489545025,-1,-1,-1,413,102,20.594965675057207,54,480,1.5,13,0.097142857142857142,0.87972733215052756,2026-05-15 00:12:57+0000,2026-05-15 00:12:57+0000
4120947441944609128,2432496630314553416,DERIVED,+02:00,2026-06-05 05:58:00+0000,84.1229967025443,-1,-1,-1,324,108,25.263157894736842,56,480,0,3,0.08408408408408409,0.76839475327920048,2026-06-05 10:05:35+0000,2026-06-05 10:05:35+0000
4371711176993158328,6129872982326178224,DERIVED,+02:00,2026-06-01 08:08:00+0000,86.332331157482429,-1,-1,-1,427,98,23.536036036036037,54,480,1.6666666666666667,10,0.088863892013498313,0.80108597285067873,2026-06-02 14:41:56+0000,2026-06-02 14:41:56+0000
4541155282045165200,9162913884744901072,DERIVED,+02:00,2026-05-20 06:03:30+0000,81.453559709948465,-1,-1,-1,382,112,18.895705521472394,58,480,2.333333333333333,21,0.1017156862745098,0.91302667182064168,2026-05-21 07:52:33+0000,2026-05-21 07:52:33+0000
4577283269281050488,4843914981695675040,DERIVED,+02:00,2026-05-10 05:49:00+0000,77.038834076018645,-1,-1,-1,385,105,9.9299065420560755,53,480,4.666666666666667,36,0.068844807467911315,0.85947803473576667,2026-05-10 14:05:09+0000,2026-05-10 14:05:09+0000
5008913009454349080,5373600425600803392,DERIVED,+02:00,2026-06-07 08:49:00+0000,84.025297144017429,-1,-1,-1,451,91,23.316062176165804,56,480,4.5,25,0.12008281573498965,0.80608768077534643,2026-06-08 12:12:25+0000,2026-06-08 12:12:25+0000
5066473705328750912,7547279965706894888,DERIVED,+02:00,2026-05-21 06:09:00+0000,72.973699683893514,-1,-1,-1,248,70,29.693486590038315,60,480,2,10,0.053537284894837479,0.724432830502435,2026-05-21 07:52:33+0000,2026-05-21 07:52:33+0000
5134363368563537688,6153897615038163480,DERIVED,+02:00,2026-05-23 05:46:00+0000,84.206952865946946,-1,-1,-1,364,110,17.576564580559253,57,480,0,7,0.062583222370173108,0.919698164207681,2026-05-25 19:37:54+0000,2026-05-25 19:37:54+0000
5292282249464458752,6998167576976828576,DERIVED,+02:00,2026-05-09 06:18:30+0000,77.124707823843991,-1,-1,-1,376,93,17.589175891758916,54,480,3.6666666666666665,26,0.097051597051597049,0.72963340122199594,2026-05-09 15:22:45+0000,2026-05-09 15:22:45+0000
5324668076425868440,4026710717804841608,DERIVED,+02:00,2026-05-26 02:34:00+0000,80.251712587831179,-1,-1,-1,235,77,19.875776397515526,57,480,0,4,0.049689440993788817,0.947576301615799,2026-05-27 14:45:11+0000,2026-05-27 14:45:11+0000
5635484757270672360,3441656834440401656,DERIVED,+02:00,2026-05-13 06:47:00+0000,77.1448149110143,-1,-1,-1,361,110,11.640211640211641,56,480,1.3333333333333333,10,0.099075297225891673,0.80529178574721116,2026-05-15 00:12:57+0000,2026-05-15 00:12:57+0000
5974774339504433784,6532694805460795728,DERIVED,+02:00,2026-05-24 06:55:30+0000,76.256244668908124,-1,-1,-1,390,131,14.285714285714286,57,480,15,56,0.0918141592920354,0.84791038345540715,2026-05-25 19:37:54+0000,2026-05-25 19:37:54+0000
6194845987662920520,5959380739762854464,DERIVED,+02:00,2026-05-23 05:53:30+0000,78.708183857099357,-1,-1,-1,339,70,20.242914979757085,57,480,8,26,0.060646900269541781,0.89372031662269125,2026-05-25 19:37:54+0000,2026-05-25 19:37:54+0000
6312565476841739448,5905244312483678424,DERIVED,+02:00,2026-06-04 04:58:00+0000,70.5059091269809,-1,-1,-1,263,74,20.137693631669535,55,480,5.666666666666667,23,0.10824742268041238,0.792598846207964,2026-06-04 11:27:51+0000,2026-06-04 11:27:51+0000
6378586795617688728,7454217284969946536,DERIVED,+02:00,2026-05-22 05:43:00+0000,84.981998960207591,-1,-1,-1,394,103,23.300970873786408,58,480,0,14,0.077669902912621352,0.94604057254659668,2026-05-22 05:54:52+0000,2026-05-22 05:54:52+0000
649417708184711432,8376206273032289848,DERIVED,+02:00,2026-05-14 08:10:30+0000,83.540251315608344,-1,-1,-1,433,89,21.246169560776302,56,480,9.8333333333333339,48,0.11224489795918367,0.88536705534570537,2026-05-15 00:12:57+0000,2026-05-15 00:12:57+0000
6546288024510823304,851881934374048360,DERIVED,+02:00,2026-06-02 10:02:00+0000,62.397786395832782,-1,-1,-1,290,96,14.747191011235955,53,480,14,60,0.13464235624123422,0.83870230751656383,2026-06-02 14:41:56+0000,2026-06-02 14:41:56+0000
6852498639242765312,413311426815569504,DERIVED,+02:00,2026-05-13 06:37:30+0000,65.693719609882208,-1,-1,-1,346,98,5.1373954599761049,56,480,14.666666666666668,67,0.11097852028639618,0.76042123738481793,2026-05-15 00:12:57+0000,2026-05-15 00:12:57+0000
706529521067652408,6990443745328783016,DERIVED,+02:00,2026-05-12 06:36:30+0000,80.18713320015739,-1,-1,-1,389,111,17.972350230414747,54,480,5,39,0.093210586881472962,0.90058311824873338,2026-05-15 00:12:57+0000,2026-05-15 00:12:57+0000
7131100388419553600,8685214439824486176,DERIVED,+02:00,2026-05-10 05:42:00+0000,85.122794747122825,-1,-1,-1,412,105,19.181286549707604,53,480,0,10,0.0689252336448598,0.89618185396575478,2026-05-10 14:05:09+0000,2026-05-10 14:05:09+0000
753777316221027760,4139963639671605224,DERIVED,+02:00,2026-06-06 07:40:00+0000,78.023077832508193,-1,-1,-1,380,87,22.646007151370679,57,480,9.8333333333333321,34,0.094047619047619047,0.691278028817461,2026-06-06 07:59:57+0000,2026-06-06 07:59:57+0000
7644876750068809360,8302251498245124392,DERIVED,+02:00,2026-05-24 06:59:00+0000,86.378045523174677,-1,-1,-1,433,130,18.558951965065503,57,480,3.5,18,0.094978165938864628,0.86058301647655255,2026-05-25 19:37:54+0000,2026-05-25 19:37:54+0000
7760168183651004416,7853459183789760344,DERIVED,+02:00,2026-05-27 05:49:30+0000,77.853593066128241,-1,-1,-1,349,78,21.086675291073739,57,480,6.333333333333333,33,0.086563307493540048,0.79790660225442833,2026-05-27 14:45:11+0000,2026-05-27 14:45:11+0000
8056778090738783496,1119060845871976008,DERIVED,+02:00,2026-06-03 08:57:30+0000,75.627686260402569,-1,-1,-1,343,98,17.757009345794394,54,480,4.666666666666667,27,0.10533333333333333,0.76418748789463486,2026-06-04 11:12:43+0000,2026-06-04 11:12:43+0000
831554029927922808,766545144093180896,DERIVED,+02:00,2026-05-20 06:32:00+0000,85.344196565881461,-1,-1,-1,408,110,19.189511323003575,58,480,1,6,0.11428571428571428,0.9236411510250141,2026-05-21 07:52:33+0000,2026-05-21 07:52:33+0000
860436142671212312,5189207677901890624,DERIVED,+02:00,2026-05-26 02:34:30+0000,67.443426652304424,-1,-1,-1,210,35,15.17094017094017,57,480,4.1666666666666661,20,0.044871794871794872,0.94161623353506585,2026-05-27 14:45:11+0000,2026-05-27 14:45:11+0000
8649708098996190920,2050304234172848056,DERIVED,+02:00,2026-06-02 09:52:00+0000,76.804933797994764,-1,-1,-1,331,87,23.504867872044507,53,480,4.666666666666667,22,0.1375,0.86431924882629108,2026-06-02 14:41:56+0000,2026-06-02 14:41:56+0000
8707479536749026144,8740561723613816528,DERIVED,+02:00,2026-06-08 09:21:00+0000,81.934598403442067,-1,-1,-1,477,104,22.658340767172167,55,480,22,76,0.10338680926916222,0.92417986637639815,2026-06-08 12:12:25+0000,2026-06-08 12:12:25+0000
8730541336436265192,4481726768232753216,DERIVED,+02:00,2026-06-08 09:48:30+0000,88.972446959929869,-1,-1,-1,489,113,22.361359570661897,55,480,11,57,0.10366398570151922,0.89073059685565914,2026-06-08 12:12:25+0000,2026-06-08 12:12:25+0000
8761798147409855784,1546452393504448048,DERIVED,+02:00,2026-06-01 08:14:30+0000,80.337220805542046,-1,-1,-1,396,89,20.524515393386544,54,480,6,34,0.084282460136674259,0.78286922805780756,2026-06-02 14:41:56+0000,2026-06-02 14:41:56+0000
8769924536202569128,2443425884880899848,DERIVED,+02:00,2026-06-04 04:57:30+0000,58.450253887288525,-1,-1,-1,242,79,12.195121951219512,54,480,9.5,40,0.10782608695652174,0.66507568525842087,2026-06-04 11:12:43+0000,2026-06-04 11:12:43+0000
8848447183598829696,8305570133738190752,DERIVED,+02:00,2026-05-14 07:59:00+0000,84.709578545739575,-1,-1,-1,466,93,24.695121951219512,56,480,1,17,0.11370558375634518,0.80721383879278619,2026-05-15 00:12:57+0000,2026-05-15 00:12:57+0000
9014678691158990120,5186926143297370808,DERIVED,+02:00,2026-05-29 05:45:00+0000,81.723512488260042,-1,-1,-1,392,80,30.450669914738125,54,480,0,14,0.092682926829268292,0.771094231164032,2026-05-29 07:17:29+0000,2026-05-29 07:17:29+0000
968772459930113576,2193622150963440408,DERIVED,+02:00,2026-05-25 04:49:30+0000,66.525625064280092,-1,-1,-1,228,57,10.386965376782078,57,480,1.1666666666666667,12,0.06910569105691057,0.853411732531109,2026-05-25 19:37:54+0000,2026-05-25 19:37:54+0000
997907906732522272,3485794555739018632,DERIVED,+02:00,2026-05-31 08:33:30+0000,79.493382939574531,-1,-1,-1,404,95,23.366555924695458,54,480,6.8333333333333339,41,0.099557522123893807,0.70841343953126434,2026-06-02 14:41:56+0000,2026-06-02 14:41:56+0000
